ID	Date	Newspaper	Page	First Head?	Head Size	Text Size	Continuation Size	Number of Columns	Top Half?	External source credited?	Gender: reporter1	Gender: reporter2	Reporter location	Embedded reporter used?	Story Type	Story setting/ occasion	Overall tone of story	Reporter Disdain?	Reporter Correction?	Prognosis1	Prognosis2	Prognosis3	Prognosis4	Prognosis5	Prognosis6	Prognosis7	Prognosis8	Prognosis9	Prognosis10	Prognosis11	Prognosis12	Prognosis13	Prognosis14	Prognosis15	Prognosis16
1290	24/3/2003 00:00:00	The Times	7	Weighing up the risks for sake of fair reporting	32.99	116.53		3	1	None	1	9	Northern Iraq	2	Analysis: info from different points in time	Media: Journalist rpt./ News analysis	31	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1291	24/3/2003 00:00:00	The Times	8	Tortured Kurds fear Turkish intentions in Iraq	58.75	162.97		3	1	None	1	9	Turkey	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	23	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1292	24/3/2003 00:00:00	The Times	8	US envoy sent to ease tension in Ankara gets troop warning	40.50	221.45		2	1	None	2	9	Turkey	9	Straight: events over last 24 hours	Political: International Event/ Summit	31	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1293	24/3/2003 00:00:00	The Times	9	Al-Jazeera inflames Arab fury with vivid TV reports	79.44	181.03		2	1	None	1	9	Other Middle East location (not Qatar/ Kuwait)	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	31	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1294	24/3/2003 00:00:00	The Times	9	Terror group calls Muslims to violence	26.60	88.58		2	1	None	1	9	Israel	9	Straight: events over last 24 hours	Other causes or occasions	31	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1295	24/3/2003 00:00:00	The Times	9	Iraqi secret envoy appeals to Arab states for help	25.11	159.10		2	0	None	1	9	Other: No location	9	Straight: events over last 24 hours	Political: Other political actions	27	No/ N/A	No/ N/A	1	9	2	9	9	9	9	9	9	9	9	9	9	9	9	9
1296	24/3/2003 00:00:00	The Times	10	Truth will emerge form the fog of war - eventually	51.00	272.62		8	1	None	2	9	Analysis: not applicable	9	Analysis: info from different points in time	Media: Journalist rpt./ News analysis	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1297	24/3/2003 00:00:00	The Times	11	The servant who wields power over policy from the shadows	165.41	363.78		8	1	None	1	9	Other: No location	9	Feature: profile, interview	Media: Journalist rpt./ News analysis	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1298	24/3/2003 00:00:00	The Times	11	Pentagon's highest flying hawk sees US talons put to the test	39.60	249.40		8	0	None	1	9	Other: No location	9	Feature: profile, interview	Media: Journalist rpt./ News analysis	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1299	24/3/2003 00:00:00	The Times	19	Pictures and purpose	16.50	220.16		2	1	None	9	9	Analysis: not applicable	9	Editorial	Media: Journalist rpt./ News analysis	40	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1300	24/3/2003 00:00:00	The Times	19	Human error	8.20	179.20		2	1	None	9	9	Analysis: not applicable	9	Editorial	Media: Journalist rpt./ News analysis	32	No/ N/A	No/ N/A	9	9	9	9	3	9	9	9	9	9	9	9	9	9	9	9
1301	24/3/2003 00:00:00	Daily Telegraph	1	Allies feel the pain of war	135.30	235.64		8	1	None	1	1	White House/ Washington general	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1302	24/3/2003 00:00:00	Daily Telegraph	1	Two RAF Tornado crew die in US missile blunder	24.57	107.50		3	0	None	1	9	Kuwaiti desert	1	Straight: events over last 24 hours	Conflict zone: Report from battle/action	18	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1303	24/3/2003 00:00:00	Daily Telegraph	1	60 miles to go in race to Baghdad	17.82	95.03		2	0	None	1	9	Central Iraq	1	Straight: events over last 24 hours	Conflict zone: Report from battle/action	34	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1304	24/3/2003 00:00:00	Daily Telegraph	2	Outrage at bogus surrenders and captives paraded on Iraqi TV	159.99	184.24		2	1	None	1	1	CentCom/Qatar/ Kuwait	2	Straight: events over last 24 hours	Conflict zone: Mil briefing/ rpt. from Centcom	40	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1305	24/3/2003 00:00:00	Daily Telegraph	2	Display of PoWs flouts rules of war, says Blair	18.80	78.89		2	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Political: Planned Media opportunity	19	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1306	24/3/2003 00:00:00	Daily Telegraph	2	TV station will face 'propaganda' attack	18.00	78.40		2	1	None	1	9	Other European location	9	Straight: events over last 24 hours	Media: other media actions	31	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1307	24/3/2003 00:00:00	Daily Telegraph	3	no headline (see 1304)	0.00	214.14		8	1	None	1	9	Other US location	9	Straight: events over last 24 hours	Media: other media actions	26	No/ N/A	No/ N/A	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1308	24/3/2003 00:00:00	Daily Telegraph	3	Don't give in, says ex-PoW	5.74	34.30		2	1	None	2	9	Other: No location	9	Straight: events over last 24 hours	Other causes or occasions	19	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1309	24/3/2003 00:00:00	Daily Telegraph	4	Americans shocked by counter-attack	82.82	335.83		8	1	None	1	9	Southern Iraq	1	Straight: events over last 24 hours	Conflict zone: Report from battle/action	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1310	24/3/2003 00:00:00	Daily Telegraph	4	Skirmish at port erupts into a full-blown battle	27.50	213.71		6	0	None	1	9	Umm Qasr	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1311	24/3/2003 00:00:00	Daily Telegraph	4	Iraqi special units pose as tribesmen	16.59	63.64		2	0	None	1	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	27	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1312	24/3/2003 00:00:00	Daily Telegraph	5	Desert diehards keep allies at bay in Basra	58.50	263.59		8	1	None	1	9	Southern Iraq	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1313	24/3/2003 00:00:00	Daily Telegraph	6	We're free, yelled the looter as he waved white flag	61.00	162.54		3	1	None	1	9	Southern Iraq	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	19	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1314	24/3/2003 00:00:00	Daily Telegraph	6	Saddam 'seen in ambulance'	9.68	52.89		3	1	None	1	1	Other: No location	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	27	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1315	24/3/2003 00:00:00	Daily Telegraph	6	Trigger happy	1.00	24.20		0	1	None	9	9	Cartoon/photo/graphic	9	Photo (+ headline) only	Conflict zone: Report from battle/action	27	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1316	24/3/2003 00:00:00	Daily Telegraph	7	Allies call on Kurds to join push in the north	49.20	132.01		2	1	None	1	9	Northern Iraq	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1317	17/3/2003 00:00:00	Daily Mail	5	Law chief under pressure to outlaw firemen's strike	13.05	58.80		2	0	None	9	9	Other: No location	9	Straight: events over last 24 hours	Political: Legislative	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1318	17/3/2003 00:00:00	The Guardian	7	Cabinet Hawk preparing to reshape party from within	66.00	384.18		6	1	None	2	9	Other: No location	9	Feature: profile, interview	Media: interviews	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1319	20/3/2003 00:00:00	The Times	5	Chaplains prepare to give last rites to Muslims	28.92	109.22		6	0	Other UK press	1	9	Kuwaiti desert	1	Other: 'light' or jokey/ 4th+ story					9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1320	24/3/2003 00:00:00	Daily Telegraph	7	US troops pack up and go as Turkey refuses any help	26.73	123.41		2	0	None	1	9	Turkey	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1321	24/3/2003 00:00:00	Daily Telegraph	8	Tears and heartache for Marines killed in the desert	76.24	340.13		6	1	None	1	9	Other UK location	9	Straight: events over last 24 hours	Other causes or occasions	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1322	24/3/2003 00:00:00	Daily Telegraph	9	Inquiry as RAF crew die after 'friendly fire' error	53.20	195.22		2	1	None	1	1	CentCom/Qatar/ Kuwait	9	Straight: events over last 24 hours	Conflict zone: Mil briefing/ rpt. from Centcom	32	No/ N/A	No/ N/A	9	9	9	9	3	9	9	9	9	9	9	9	9	9	9	9
1323	24/3/2003 00:00:00	Daily Telegraph	9	Ship's company pays tribute to airmen	16.00	119.54		4	1	None	2	9	Other: No location	9	Straight: events over last 24 hours	Other causes or occasions	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1324	24/3/2003 00:00:00	Daily Telegraph	9	The front line comes into the living room	30.78	179.74		2	1	None	1	9	Analysis: not applicable	9	Comment: Reporter evaluation	Media: Journalist rpt./ News analysis	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1325	24/3/2003 00:00:00	Daily Telegraph	9	Regime falling to pieces, Blair told	16.80	92.02		2	0	None	9	9		9	Other: 'light' or jokey/ 4th+ story					9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1326	24/3/2003 00:00:00	Daily Telegraph	9	US 'not fighting for oil'	6.48	33.97		2	0	None	9	9		9	Other: 'light' or jokey/ 4th+ story					9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1327	24/3/2003 00:00:00	Daily Telegraph	10	Bridges give allies fast track to Baghdad	64.03	235.64		8	1	None	1	9	Analysis: not applicable	9	Analysis: info from different points in time	Media: Journalist rpt./ News analysis	40	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1328	24/3/2003 00:00:00	Daily Telegraph	10	Where Adam met Eve and the Tower of Babel was built	8.35	64.41		3	1	None	9	9		9	Other: 'light' or jokey/ 4th+ story					9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1329	24/3/2003 00:00:00	Daily Telegraph	11	Reporter missing near Basra is dead, says ITN	53.12	165.55		4	1	None	1	2	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1330	24/3/2003 00:00:00	Daily Telegraph	11	Trading freedom for army life in media militia	36.34	193.07		2	1	None	1	9	Analysis: not applicable	9	Analysis: info from different points in time	Media: Journalist rpt./ News analysis	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	3	9	9	9	9	9	9	9	9
1331	24/3/2003 00:00:00	Daily Telegraph	12	Successes boost backing for Blair	53.39	228.33		7	1	None	1	9	Analysis: not applicable	9	Analysis: info from different points in time	Media: public opinion poll	40	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1332	24/3/2003 00:00:00	Daily Telegraph	12	Cook may lead Labour rebels from the backbenches	33.60	144.91		7	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Political: Other political actions	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1333	24/3/2003 00:00:00	Daily Telegraph	12	Conflict costs America 'at least £50bn'	7.22	49.02		1	1	None	9	9	Other: No location	9	Straight: events over last 24 hours	Political: Legislative	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1334	24/3/2003 00:00:00	Daily Telegraph	23	A smart war	2.76	236.25		1	1	None	9	9	Analysis: not applicable	9	Editorial	Media: Journalist rpt./ News analysis	40	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1335	25/3/2003 00:00:00	The Sun	1	Saddam's last stand	299.77	0.00		0	1	None	9	9	Cartoon/photo/graphic	9	Photo (+ headline) only	Conflict zone: Report from battle/action	40	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1336	25/3/2003 00:00:00	The Sun	2	Hell is coming	476.51	184.05		5	1	None	1	9	CentCom/Qatar/ Kuwait	2	Straight: events over last 24 hours	Conflict zone: Mil briefing/ rpt. from Centcom	40	No/ N/A	No/ N/A	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1337	25/3/2003 00:00:00	The Sun	2	First Brit is killed in action	18.90	30.10		1	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1338	25/3/2003 00:00:00	The Sun	2	Victory is certain says PM	18.90	29.40		1	0	None	1	9	Other: No location	9	Straight: events over last 24 hours	Political: Legislative	40	No/ N/A	No/ N/A	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1339	25/3/2003 00:00:00	The Sun	3	Fox hunts chemicals	23.70	47.46		4	0	None	1	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	40	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1340	25/3/2003 00:00:00	The Sun	4	Slam dunc	216.00	98.60		1	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Mil briefing/ rpt. from Centcom	33	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1341	25/3/2003 00:00:00	The Sun	4	Our Boys go in to defeat the snipers	23.04	85.92		1	1	None	1	9	Southern Iraq	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	33	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1342	25/3/2003 00:00:00	The Sun	4	Hard tactic will pay off	30.45	69.30		5	0	None	1	9	Analysis: not applicable	9	Comment: Reporter evaluation	Media: Journalist rpt./ News analysis	40	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1343	25/3/2003 00:00:00	The Sun	5	Battle briefing	13.72	50.96		0	1	None	9	9	Cartoon/photo/graphic	9	Graphics/montage only	Media: Journalist rpt./ News analysis	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1344	25/3/2003 00:00:00	The Sun	6	Find them before the Iraqis do	224.46	206.17		5	1	None	1	9	CentCom/Qatar/ Kuwait	2	Straight: events over last 24 hours	Conflict zone: Mil briefing/ rpt. from Centcom	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1345	25/3/2003 00:00:00	The Sun	6	Saddam's five fighting forces	18.80	93.06		3	0	None	9	9	Analysis: not applicable	9	Feature: profile, interview	Media: Journalist rpt./ News analysis	27	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1346	25/3/2003 00:00:00	The Sun	7	Apache crew are captured	17.50	65.66		4	1	None	1	9	White House/ Washington general	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1347	25/3/2003 00:00:00	The Sun	8	The big one	5.30	71.76		1	1	None	9	9	Analysis: not applicable	9	Editorial	Media: Journalist rpt./ News analysis	40	No/ N/A	No/ N/A	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1348	25/3/2003 00:00:00	The Sun	8	Give a quid	5.20	60.72		1	1	None	9	9	Analysis: not applicable	9	Editorial	Media: Journalist rpt./ News analysis	40	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1349	25/3/2003 00:00:00	The Sun	8	Blair's grief	5.30	55.89		1	0	None	9	9	Analysis: not applicable	9	Editorial	Media: Journalist rpt./ News analysis	33	No/ N/A	No/ N/A	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1350	25/3/2003 00:00:00	The Sun	8	Keep my boy safe	211.14	124.83		4	1	None	1	9	White House/ Washington general	9	Straight: events over last 24 hours	Other causes or occasions	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1351	25/3/2003 00:00:00	The Sun	8	U.S. fury at Russia	8.00	22.01		1	1	None	9	9	Other: No location	9	Straight: events over last 24 hours	Political: Other political actions	02	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1352	25/3/2003 00:00:00	The Sun	8	I saw son burn on TV	8.32	22.01		1	1	None	9	9	Other: No location	9	Straight: events over last 24 hours	Other causes or occasions	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1353	25/3/2003 00:00:00	The Sun	8	Iraqi held in London	8.06	21.70		1	0	None	9	9		9	Other: 'light' or jokey/ 4th+ story					9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1354	25/3/2003 00:00:00	The Sun	9	Allies seize river route	28.48	71.81		2	1	None	1	9	Southern Iraq	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	34	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1355	25/3/2003 00:00:00	The Sun	9	Aussies go in	11.05	28.71		1	0	None	9	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	40	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1356	25/3/2003 00:00:00	The Sun	10	Riddle of TV speech	21.76	77.62		1	1	None	1	1	Other: No location	9	Straight: events over last 24 hours	Political: Planned Media opportunity	27	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1357	25/3/2003 00:00:00	The Sun	10	Chopper plunge Briton is named	11.39	17.50		2	0	None	9	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1358	25/3/2003 00:00:00	The Sun	10	The life savers	251.97	175.31		8	1	None	1	9	Southern Iraq	1	Straight: events over last 24 hours	Conflict zone: Report from battle/action	34	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1359	25/3/2003 00:00:00	The Sun	11	Roll of Honour	15.25	100.10		1	1	None	9	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1360	25/3/2003 00:00:00	The Sun	12	Give a quid for an Iraqi kid	203.28	179.40		1	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Media: other media actions	39	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1361	25/3/2003 00:00:00	The Sun	14	Hunt down Saddam.. on the Sun's website	103.05	44.46		2	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Media: other media actions	19	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1362	25/3/2003 00:00:00	The Sun	14	Queen lifts RAF	9.80	12.24		0	1	None	9	9	Cartoon/photo/graphic	9	Photo (+ headline) only	Other causes or occasions	33	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1363	25/3/2003 00:00:00	The Sun	14	Iraq shoots 62 traitors	3.52	18.81		1	1	None	9	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	19	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1364	25/3/2003 00:00:00	The Sun	14	'Missile kills five on bus'	3.41	18.81		1	1	None	9	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1365	25/3/2003 00:00:00	Daily Mirror	1	Sickening: But what the hell does America expect when it treats PoWs like this?	234.94	40.28		3	1	None	1	9	White House/ Washington general	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	10	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1366	25/3/2003 00:00:00	Daily Mirror	2	A crucial moment	389.58	312.02		7	1	None	1	9	CentCom/Qatar/ Kuwait	2	Straight: events over last 24 hours	Conflict zone: Mil briefing/ rpt. from Centcom	32	No/ N/A	No/ N/A	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1367	25/3/2003 00:00:00	Daily Mirror	4	Mum-to-be in mourning	52.90	106.05		2	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Other causes or occasions	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1368	25/3/2003 00:00:00	Daily Mirror	4	1 dead and 2 lost	285.00	173.77		5	1	None	1	9	CentCom/Qatar/ Kuwait	2	Straight: events over last 24 hours	Conflict zone: Mil briefing/ rpt. from Centcom	17	No/ N/A	No/ N/A	3	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1369	25/3/2003 00:00:00	Daily Mirror	5	Casualties higher than anticipated	8.05	61.06		1	0	None	9	9		9	Expert/politician					9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1370	25/3/2003 00:00:00	Daily Mirror	6	Fears grow for missing soldier Jess	22.42	84.16		1	1	None	1	9	White House/ Washington general	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1371	25/3/2003 00:00:00	Daily Mirror	6	Downed and out	252.17	210.08		5	1	None	1	9	White House/ Washington general	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	26	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1372	25/3/2003 00:00:00	Daily Mirror	7	U.S. sorry for shooting down RAF Tornado jet	32.86	124.20		1	1	None	2	9	Kuwaiti desert	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1373	25/3/2003 00:00:00	Daily Mirror	8	City of defiance	124.64	241.40	97.06	6	1	None	1	9	Baghdad	2	Postcard/ Experience/ 'Novelistic' description	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	2	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1374	25/3/2003 00:00:00	Daily Mirror	10	So far, the US has bombed Turkey, Iran, a bus full of Syrian civilians and downed an RAF plane. Not very awesome.	312.09	201.25		1	1	None	1	9	Analysis: not applicable	9	Comment: Reporter evaluation	Media: Journalist rpt./ News analysis	16	US administration	No/ N/A	9	9	9	9	2	9	9	9	9	9	9	9	9	9	9	9
1375	25/3/2003 00:00:00	Daily Mirror	11	What's the difference?	178.00	222.50		4	1	None	9	9	Analysis: not applicable	9	Editorial	Media: Journalist rpt./ News analysis	10	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1376	25/3/2003 00:00:00	Daily Mirror	12	He's back	272.75	208.82		5	1	None	1	9	White House/ Washington general	9	Straight: events over last 24 hours	Political: Planned Media opportunity	27	No/ N/A	No/ N/A	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1377	25/3/2003 00:00:00	Daily Mirror	12	Christopher Hitchens on why we must keep our nerve	45.00	284.58		8	0	US press	1	9	Analysis: not applicable	9	Comment: Reporter evaluation	Media: Journalist rpt./ News analysis	48	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1378	25/3/2003 00:00:00	Daily Mirror	13	Powell in plea for patience	14.35	58.50		1	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Political: Press conference/briefing	26	No/ N/A	No/ N/A	4	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1379	25/3/2003 00:00:00	Daily Mirror	14	(no headline - graphics)		35.25		0	1	None	9	9		9	Graphics/montage only					9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1380	25/3/2003 00:00:00	Daily Mirror	14	Raid plan of suicide bombers	10.64	36.45		1	1	None	1	9	Southern Iraq	1	Straight: events over last 24 hours	Conflict zone: Report from battle/action	19	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1381	25/3/2003 00:00:00	Daily Mirror	14	5 killed as US attacks Syrian bus	11.89	36.90		1	0	None	1	9	Turkey	2	Straight: events over last 24 hours	Conflict zone: Report from battle/action	18	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1382	25/3/2003 00:00:00	Daily Mirror	15	Shame on you	259.62	147.00		2	1	None	2	9	Other: No location	9	Straight: events over last 24 hours	Political: Interest Group/ Anti-war protest	37	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1383	25/3/2003 00:00:00	Daily Mail	1	Mother of all battles	364.47	22.41		0	1	None	9	9	Cartoon/photo/graphic	9	Photo (+ headline) only	Conflict zone: Report from battle/action	40	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1384	25/3/2003 00:00:00	Daily Mail	2	Short reopens the Cabinet rift	89.18	113.27		4	1	None	1	9	Other: No location	9	Straight: events over last 24 hours	Political: Legislative	25	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1385	25/3/2003 00:00:00	Daily Mail	2	Woman fired 'Tornado' missile	14.00	102.93		3	0	None	9	9	Other: No location	9	Straight: events over last 24 hours	Conflict zone: Report from battle/action	32	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1386	25/3/2003 00:00:00	Daily Mail	3	Take a break, lads	103.74	65.00		1	1	None	2	9	Other: No location	8	Straight: events over last 24 hours	Conflict zone: Report from battle/action	33	No/ N/A	No/ N/A	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9
1387	25/3/2003 00:00:00	Daily Mail	4	Allies prepare for battle of Baghdad	204.13	212.76		2	1	None	1	1	Various international locations	2	Straight: events over last 24 hours	Conflict zone: Report from battle/action	40	No/ N/A	No/ N/A	5	9	9	9	3	9	9	9	9	9	9	9	9	9	9	9
